sampler,benchmark,subset,dir_idx,P1,delta_alpha_dead_norm_sq,delta_alpha_dead_max,is_revival
as,b5,S4,92,0.011904733141081123,7.399998694798039e-07,0.0007999999215826392,False
as,b5,S4,93,0.034115507827667896,5.299999557598503e-07,0.0005999999702908099,False
as,b5,S4,94,0.02653239078097613,4.899999708775442e-07,0.0005999999702908099,False
as,b5,S4,95,0.040138140221512006,6.599998807977026e-07,0.0007999999215826392,False
as,b5,S4,96,0.007453144298723146,3.7999995897291355e-07,0.0004999999655410647,False
as,b5,S4,97,0.004879614279343968,8.599998648720847e-07,0.0008999999263323843,False
as,b5,S4,98,0.09614158113918733,9.799998588091749e-07,0.0008999999263323843,False
as,b5,S4,99,0.04844662090688325,8.299999842583214e-07,0.000699999975040555,False
as,b5,S4,100,0.008309386313078903,1.1000000753906027e-07,0.00029999999242136255,False
as,b5,S4,101,0.13705478903550283,5.399999625305651e-07,0.000699999975040555,False
as,b5,S4,102,0.04145316090006418,4.499999554362161e-07,0.0004999999655410647,False
as,b5,S4,103,0.01402395143035028,4.999999412684802e-07,0.0005000000237487257,False
as,b5,S4,104,0.054634856595245765,3.7999995897291376e-07,0.0005999999702908099,False
as,b5,S4,105,0.01147030659771508,5.599999542441229e-07,0.0005999999702908099,False
as,b5,S4,106,0.010603014767410058,7.299998699850464e-07,0.0007999999215826392,False
as,b5,S4,107,0.02059366401645366,4.499999437946927e-07,0.0005000000237487257,False
as,b5,S4,108,0.08134010484352029,5.00000047497463e-08,0.00019999999494757503,False
as,b5,S4,109,0.00927050236157811,1.3999999583699118e-07,0.0003000000142492354,False
as,b5,S4,110,0.005697468698772354,3.799999720696374e-07,0.0004999999655410647,False
as,b5,S4,111,0.016161704890158946,7.999999595806008e-08,0.00019999999494757503,False
as,b5,S4,112,0.011150296150808571,1.8000000400235902e-07,0.0003000000142492354,False
as,b5,S4,113,0.012794281539780059,2.5999991701451154e-07,0.0003999999025836587,False
as,b5,S4,114,0.009539378505734476,1.2999997160397666e-07,0.0002999999560415745,False
as,b5,S4,115,0.027448970478720185,2.899999576993404e-07,0.00039999998989515007,False
as,b5,S4,116,0.022035015420478886,1.399999987473713e-07,0.00029999999242136255,False
as,b5,S4,117,0.022880032138207752,2.6999996016500696e-07,0.0004999999655410647,False
as,b5,S4,118,0.011081286912693031,6.899998720060164e-07,0.0007999999215826392,False
as,b5,S4,119,0.006317197401434896,4.499999598017903e-07,0.0005999999702908099,False
as,b5,S4,120,0.0039518062115912475,5.199999562650929e-07,0.0005999999702908099,False
as,b5,S4,121,0.0104462425656493,1.3799998502410059e-06,0.0010999999358318746,False
as,b5,S4,122,0.04169391837614967,4.899999577808203e-07,0.0005999999702908099,False
as,b5,S4,123,0.0028345478556802846,9.799998588091749e-07,0.0008999999263323843,False
as,b5,S4,124,0.11652950970003076,2.8999991549878407e-07,0.0003999999025836587,False
as,b5,S4,125,0.05163456554680306,2.499999306164779e-07,0.0003999999025836587,False
as,b5,S4,126,0.011227547910616522,1.7999991669087748e-07,0.0003999999025836587,False
as,b5,S4,127,0.05014411508839475,3.500000769039684e-07,0.0005000000819563866,False
as,b5,S4,128,0.012494341290701413,8.999999545281759e-08,0.00029999999242136255,False
as,b5,S4,129,0.03246107238684363,1.7999998071929737e-07,0.00039999998989515007,False
as,b5,S4,130,0.003936728496712931,9.099998623458722e-07,0.0008999999263323843,False
as,b5,S4,131,0.019394546175596588,6.899999549519278e-07,0.000699999975040555,False
as,b5,S4,132,0.06466253701535607,4.899999577808203e-07,0.0005999999702908099,False
as,b5,S4,133,0.05231562777885847,7.999999595806008e-08,0.00019999999494757503,False
as,b5,S4,134,0.0494145236496006,1.0099998572934474e-06,0.0008999999263323843,False
as,b5,S4,135,0.0025059084158401673,4.399999603070328e-07,0.0005999999702908099,False
as,b5,S4,136,0.003028099546534577,2.09999919540724e-07,0.0003999999025836587,False
as,b5,S4,137,0.0025878835275034364,6.199999584886252e-07,0.000699999975040555,False
as,b5,S4,138,0.054927889033270734,4.999999747378755e-08,0.00019999999494757503,False
as,b5,S4,139,0.01715785439656338,6.099999517179104e-07,0.0005999999702908099,False
as,b5,S4,140,0.017169795711912683,1.0999999298714467e-07,0.0003000000142492354,False
as,b5,S4,141,0.014526834469674213,9.999998476123729e-08,0.00029999999242136255,False
as,b5,S4,142,0.017277094392672096,5.999998678220725e-08,0.00019999999494757503,False
as,b5,S4,143,0.023565619041268745,2.499999655410668e-07,0.00039999998989515007,False
as,b5,S4,144,0.003584048386223003,1.2299998534540692e-06,0.0010999999358318746,False
as,b5,S4,145,0.09969059172682318,5.399999625305651e-07,0.000699999975040555,False
as,b5,S4,146,0.017687669301038114,2.5999991701451154e-07,0.0003999999025836587,False
as,b5,S4,147,0.027272679447983138,9.99999949475751e-08,0.00029999999242136255,False
as,b5,S4,148,0.0036548002993913543,3.399999609938835e-07,0.0004999999655410647,False
as,b5,S4,149,0.07162210923462453,1.8999996857252172e-07,0.00029999999242136255,False
as,b5,S4,150,0.24816824228523182,1.399999521812539e-07,0.00029999999242136255,False
as,b5,S4,151,0.019293173649737583,2.999999630148535e-07,0.0004999999655410647,False
as,b5,S4,152,0.04389878377894138,2.899999635200968e-07,0.00039999998989515007,False
as,b5,S4,153,0.03222643703340327,1.6999998122453986e-07,0.00039999998989515007,False
as,b5,S4,154,0.014082839361164588,7.999999595806008e-08,0.00019999999494757503,False
as,b5,S4,155,0.00881086290380108,7.19999870490289e-07,0.0007999999215826392,False
as,b5,S4,156,0.04774341775480571,5.999995185761984e-08,0.00019999989308416843,False
as,b5,S4,157,0.01290649355966525,1.089999915824739e-06,0.00099999996018596,False
as,b5,S4,158,0.041649034717163434,1.6999999111983957e-06,0.001199999955133535,False
as,b5,S4,159,0.009735846618707,5.899999600043526e-07,0.000699999975040555,False
as,b5,S4,160,0.006883576975609685,5.399999581649912e-07,0.000699999975040555,False
as,b5,S4,161,0.03951544898373686,8.999999545281759e-08,0.00029999999242136255,False
as,b5,S4,162,0.016367689871771292,6.199999584886252e-07,0.000699999975040555,False
as,b5,S4,163,0.005348116090467556,3.49999960488641e-07,0.0004999999655410647,False
as,b5,S4,164,0.008897251070453421,1.2999997160397666e-07,0.0002999999560415745,False
as,b5,S4,165,0.0324004296057683,8.999998526647978e-08,0.00019999999494757503,False
as,b5,S4,166,0.008393424191238409,1.3999996091240377e-07,0.0003000000142492354,False
as,b5,S4,167,0.00572149272018305,2.1999996705679424e-07,0.00029999999242136255,False
as,b5,S4,168,0.005203894500178649,1.049999917845709e-06,0.00099999996018596,False
as,b5,S4,169,0.04460094160547214,2.5999991701451154e-07,0.0003999999025836587,False
as,b5,S4,170,0.06477413012094076,8.499998653773273e-07,0.0008999999263323843,False
as,b5,S4,171,0.03563398450514433,6.899999549519278e-07,0.000699999975040555,False
as,b5,S4,172,0.0030555660861464277,1.7999991669087748e-07,0.0003999999025836587,False
as,b5,S4,173,0.013785698360707102,1.8999996857252172e-07,0.00029999999242136255,False
as,b5,S4,174,0.01702949626960435,3.49999960488641e-07,0.0004999999655410647,False
as,b5,S4,175,0.02203674196005886,2.6999997762730564e-07,0.0003000000142492354,False
as,b5,S4,176,0.025124180925333348,4.599999592965478e-07,0.0005999999702908099,False
as,b5,S4,177,0.02244997807868185,3.7999995897291376e-07,0.0005999999702908099,False
as,b5,S4,178,0.15266805021360413,7.399998694798039e-07,0.0007999999215826392,False
as,b5,S4,179,0.020776344309504566,8.399998644273791e-07,0.0007999999215826392,False
as,b5,S4,180,0.0035432889224430255,1.2999999925261378e-07,0.00029999999242136255,False
as,b5,S4,181,0.013180844832239018,4.199999569519436e-07,0.0004999999655410647,False
as,b5,S4,182,0.02851732712499506,5.999998241663327e-08,0.00019999999494757503,False
as,b5,S4,183,0.21439659172467146,6.599999564676552e-07,0.000699999975040555,False
as,b5,S4,184,0.09020793813567433,1.8999997730367159e-07,0.0003000000142492354,False
as,b5,S4,185,0.007927301471881946,1.9999992004596648e-07,0.0003999999025836587,False
as,b5,S4,186,0.008187594076040113,5.399999683513317e-07,0.0005999999702908099,False
as,b5,S4,187,0.031948030179570194,5.599999542441229e-07,0.0005999999702908099,False
as,b5,S4,188,0.024772782551167438,1.3999996673316019e-07,0.0002999999560415745,False
as,b5,S4,189,0.0006666881041255692,2.0999999521067386e-07,0.00039999998989515007,False
as,b5,S4,190,0.004704097973338321,2.999998393236074e-08,9.999999747378752e-05,False
as,b5,S4,191,0.01095529806878767,1.7000001032836767e-07,0.0003000000142492354,False
as,b5,S4,192,0.03311478558494582,4.999999601859612e-07,0.000699999975040555,False
as,b5,S4,193,0.08709461327333157,3.49999960488641e-07,0.0004999999655410647,False
as,b5,S4,194,0.005983886077669013,1.0999999153194964e-06,0.00099999996018596,False
as,b5,S4,195,0.013924245099075961,8.099998659431065e-07,0.0007999999215826392,False
as,b5,S4,196,0.06638702590873617,7.399998694798039e-07,0.0007999999215826392,False
as,b5,S4,197,0.018044910783217346,7.19999870490289e-07,0.0007999999215826392,False
as,b5,S4,198,0.06106558995571413,3.999999797903004e-08,0.00019999999494757503,False
as,b5,S4,199,0.015398330741573318,5.399999625305651e-07,0.000699999975040555,False
as,b5,S34,0,0.001234188780110344,1.2999998033512605e-07,0.0002999999560415745,False
as,b5,S34,1,0.032955149614474065,4.899999053939338e-07,0.000599999912083149,False
as,b5,S34,2,0.037642993001636114,1.6999991719611997e-07,0.0003999999025836587,False
as,b5,S34,3,0.03690125415637704,1.0999997989042039e-07,0.0002999999560415745,False
as,b5,S34,4,0.037092189442439125,5.399999785376733e-07,0.000699999975040555,False
as,b5,S34,5,0.020575216852323136,1.1000000317348586e-07,0.00029999998514540493,False
as,b5,S34,6,0.004591803995271221,8.000000177882623e-08,0.00020000000949949026,False
as,b5,S34,7,0.009064520740051193,2.8999994460261655e-07,0.00039999998989515007,False
as,b5,S34,8,0.008924952173369093,3.399999086069972e-07,0.0003999999025836587,False
as,b5,S34,9,0.008080569993327118,5.300000503473004e-07,0.0006000000284984708,False
as,b5,S34,10,0.03669576053525634,1.0999997989042039e-07,0.00029999998514540493,False
as,b5,S34,11,0.023811548975109873,2.7000008822186706e-07,0.0005000000819563866,False
as,b5,S34,12,0.052546099507479085,1.1000001481501902e-07,0.00029999999242136255,False
as,b5,S34,13,0.026813864056507555,8.000002215150921e-08,0.00020000003860332072,False
as,b5,S34,14,0.010738465159578481,6.600000670622128e-07,0.000800000037997961,False
as,b5,S34,15,0.01862303882632841,2.9999995573893474e-08,0.00010000003385357559,False
as,b5,S34,16,0.01038931897832117,3.0000018856958946e-08,0.00010000006295740604,False
as,b5,S34,17,0.03565288736772982,1.999998880317721e-08,9.999999747378752e-05,False
as,b5,S34,18,0.016373715396526677,7.300000518839823e-07,0.000800000037997961,False
as,b5,S34,19,0.011688852333467366,3.3999996099388436e-07,0.00039999998989515007,False
as,b5,S34,20,0.05684715753016008,1.1000000317348629e-07,0.00029999999242136255,False
as,b5,S34,21,0.003166439520453423,5.999999114778266e-08,0.00020000001677544788,False
as,b5,S34,22,0.06570633019259912,3.2999998769257514e-07,0.0004999999655410647,False
as,b5,S34,23,0.007843601996636607,9.99999949475751e-09,9.999999747378752e-05,False
as,b5,S34,24,0.005116282238253916,3.0000001831213397e-07,0.0005000000310246833,False
as,b5,S34,25,0.0035256452547919254,7.300001028156884e-07,0.0008000000671017915,False
as,b5,S34,26,0.013781454818045859,7.999996394385824e-08,0.00020000001677544788,False
as,b5,S34,27,0.03613570945141055,7.200000654859485e-07,0.000800000037997961,False
as,b5,S34,28,0.002500578413695621,5.29999973222148e-07,0.0006999999823165126,False
as,b5,S34,29,0.021450236985734592,4.999999645515351e-07,0.000699999975040555,False
as,b5,S34,30,0.0531584703851413,1.4000005841023032e-07,0.0003000000724568963,False
as,b5,S34,31,0.006499744982464108,0.0,0.0,False
as,b5,S34,32,0.015242695387905769,2.100000767014064e-07,0.00040000007720664144,False
as,b5,S34,33,0.015318524121077644,5.999995185761984e-08,0.00019999989308416843,False
as,b5,S34,34,0.0069728297876681606,6.099999066069808e-07,0.000599999912083149,False
as,b5,S34,35,0.016779432332945363,8.000002215150921e-08,0.00020000003860332072,False
as,b5,S34,36,0.030254371086768515,9.000001145992891e-08,0.00020000003860332072,False
as,b5,S34,37,0.02922528035212963,1.399999943817973e-07,0.00029999999242136255,False
as,b5,S34,38,0.015542299853591431,5.0000003294553704e-08,0.00020000000949949026,False
as,b5,S34,39,0.011147186073512784,5.69999969745987e-07,0.000699999975040555,False
as,b5,S34,40,0.041884140342008325,2.1999997142236923e-07,0.00029999998514540493,False
as,b5,S34,41,0.03261300292333726,9.000004347414303e-08,0.0003000000724568963,False
as,b5,S34,42,0.0119009072213953,2.00000077206687e-08,0.00010000006295740604,False
as,b5,S34,43,0.012925012360727123,1.0999997989042082e-07,0.00029999999242136255,False
as,b5,S34,44,0.01066050374421684,1.100000497396168e-07,0.0003000000724568963,False
as,b5,S34,45,0.02780543771638986,1.3000005018432246e-07,0.0003000000724568963,False
as,b5,S34,46,0.016575346393195106,1.6999999577645583e-07,0.0002999999560415745,False
as,b5,S34,47,0.01949927858348292,5.999998678220725e-08,0.00019999999494757503,False
as,b5,S34,48,0.027936343537733593,9.000001728069189e-08,0.00020000001677544788,False
as,b5,S34,49,0.009037205312095465,1.2000000848900566e-07,0.00020000001677544788,False
as,b5,S34,50,0.016249072067105772,9.799997540353972e-07,0.0008999998681247234,False
as,b5,S34,51,0.05644531425278546,9.99999949475751e-09,9.999999747378752e-05,False
as,b5,S34,52,0.07346492177571781,8.999999399762917e-08,0.00020000001677544788,False
as,b5,S34,53,0.007275595298031476,7.999996394385824e-08,0.00020000001677544788,False
as,b5,S34,54,0.015101651733184554,4.6000007716706757e-07,0.0006000000576023012,False
as,b5,S34,55,0.014620520005697472,1.299999526864964e-07,0.00029999999242136255,False
as,b5,S34,56,0.024028877126645056,1.0000012591485172e-08,0.00010000006295740604,False
as,b5,S34,57,0.029106524911430825,1.3000004145317307e-07,0.0003000000724568963,False
as,b5,S34,58,0.020955298575976486,5.000002803281495e-08,0.00020000003860332072,False
as,b5,S34,59,0.020254855091328863,1.999998880317721e-08,9.999999747378752e-05,False
as,b5,S34,60,0.027904226434612156,1.1000003809808407e-07,0.0003000000724568963,False
as,b5,S34,61,0.05892941541683285,1.0999997989042039e-07,0.0002999999560415745,False
as,b5,S34,62,0.01132055819814923,2.600000436161694e-07,0.0005000000310246833,False
as,b5,S34,63,0.020926465628268488,2.599999650358243e-07,0.00039999998989515007,False
as,b5,S34,64,0.004301987524156857,2.0999993700302373e-07,0.0003999999025836587,False
as,b5,S34,65,0.008086406457952762,2.6000002615386776e-07,0.0005000000310246833,False
as,b5,S34,66,0.039295720248778705,1.799999690777642e-07,0.00029999999242136255,False
as,b5,S34,67,0.0021790360401337237,2.9999995573893474e-08,0.00010000003385357559,False
as,b5,S34,68,0.02513539048241364,2.1000002576970068e-07,0.00040000002627493814,False
as,b5,S34,69,0.009971911574211845,4.5000002965098334e-07,0.0006000000284984708,False
as,b5,S34,70,0.010347413049394162,4.0000003799796195e-08,0.00020000000949949026,False
as,b5,S34,71,0.004113782369714955,2.8999992422993346e-07,0.0003999999025836587,False
as,b5,S34,72,0.004076369844362489,2.4000004026107717e-07,0.00040000002627493814,False
as,b5,S34,73,0.03268217769293733,1.7000006562565224e-07,0.0003000000724568963,False
as,b5,S34,74,0.023806810067363585,9.999998476123729e-08,0.00029999999242136255,False
as,b5,S34,75,0.01493922497359472,1.2999994832092199e-07,0.00029999998514540493,False
as,b5,S34,76,0.009019958097431299,4.0000003799796195e-08,0.00020000000949949026,False
as,b5,S34,77,0.056591155540078035,3.6999990127050274e-07,0.000599999912083149,False
as,b5,S34,78,0.03462627248630361,1.7000001469394356e-07,0.00029999999242136255,False
as,b5,S34,79,0.020395282017962472,3.799999764352133e-07,0.0004999999655410647,False
as,b5,S34,80,0.021078741726485533,2.0000019362201436e-08,0.00010000006295740604,False
as,b5,S34,81,0.013949854937880446,8.500000094412837e-07,0.0006999999823165126,False
as,b5,S34,82,0.00565002507636018,1.8000003456138621e-07,0.0003000000724568963,False
as,b5,S34,83,0.03449982265220615,2.6000006398885296e-07,0.00040000007720664144,False
as,b5,S34,84,0.006698212849410083,5.0000003294553704e-08,0.00020000000949949026,False
as,b5,S34,85,0.005980235417944641,2.6000002033310393e-07,0.0005000000310246833,False
as,b5,S34,86,0.03491631780250828,4.999999747378755e-08,0.00019999999494757503,False
as,b5,S34,87,0.047768729577775955,3.6999988962897e-07,0.000599999912083149,False
as,b5,S34,88,0.010445531713708987,1.3999998274026733e-07,0.00029999999242136255,False
as,b5,S34,89,0.05573840790579925,4.500000194646426e-07,0.0004999999946448952,False
as,b5,S34,90,0.006212773460909603,1.9999994914979896e-07,0.00039999998989515007,False
as,b5,S34,91,0.0028928812364847544,9.999998476123729e-08,0.00029999999242136255,False
as,b5,S34,92,0.009613436219993674,1.7000002779066746e-07,0.00040000002627493814,False
as,b5,S34,93,0.008619027300690505,2.8999999116873394e-07,0.00039999998989515007,False
as,b5,S34,94,0.012933337141934316,1.7000006126007662e-07,0.00040000007720664144,False
as,b5,S34,95,0.011867775158370023,4.9999956728436314e-08,0.00019999989308416843,False
as,b5,S34,96,0.03955317133878816,5.100000178883823e-07,0.0007000000041443855,False
as,b5,S34,97,0.012364081862903732,1.8000005638926015e-07,0.00040000007720664144,False
as,b5,S34,98,0.042020435216971234,3.7999996915925745e-07,0.0005999999775667675,False
as,b5,S34,99,0.02224314822945553,4.0999993853970523e-07,0.00040000002627493814,False
as,b5,S34,100,0.04246000178239592,1.1000001481501902e-07,0.00029999999242136255,False
as,b5,S34,101,0.02496178590780437,2.100000767014064e-07,0.00040000007720664144,False
as,b5,S34,102,0.026732628536328774,6.90000062636102e-07,0.000800000037997961,False
as,b5,S34,103,0.017199776539750928,5.299999543046613e-07,0.0005999999775667675,False
as,b5,S34,104,0.03332092339353812,2.8999996352009597e-07,0.0004999999655410647,False
as,b5,S34,105,0.06105682834347681,2.7000008822186706e-07,0.0005000000819563866,False
as,b5,S34,106,0.0038451401272350267,6.900000757328263e-07,0.000800000037997961,False
as,b5,S34,107,0.003087158488894602,2.7000001546228746e-07,0.0005000000310246833,False
as,b5,S34,108,0.022370693108032354,1.999998880317721e-08,9.999999747378752e-05,False
as,b5,S34,109,0.036517033342046486,1.8999998021405487e-07,0.00029999999242136255,False
as,b5,S34,110,0.00502859590182743,1.3999997546430958e-07,0.0002999999560415745,False
as,b5,S34,111,0.04715280826480603,1.8000001709908716e-07,0.00040000002627493814,False
as,b5,S34,112,0.046638364479715165,2.3999994421844565e-07,0.0003999999025836587,False
as,b5,S34,113,0.04480702158746135,2.0999993554783214e-07,0.0003999999025836587,False
as,b5,S34,114,0.008652507410290127,9.999998476123729e-08,0.00029999999242136255,False
as,b5,S34,115,0.011406842940677961,1.0999997989042039e-07,0.0002999999560415745,False
as,b5,S34,116,0.025843302074992608,2.9999995573893474e-08,0.00010000003385357559,False
as,b5,S34,117,0.04585250079239631,9.000001728069464e-08,0.00020000001677544788,False
as,b5,S34,118,0.03430859379966205,4.2000007336727095e-07,0.0005000000819563866,False
as,b5,S34,119,0.06518548044793533,5.299998902762414e-07,0.0005999999775667675,False
as,b5,S34,120,0.012925544201912088,3.6999988962897e-07,0.000599999912083149,False
as,b5,S34,121,0.03151737530659011,2.0000006265473773e-08,0.00010000003385357559,False
as,b5,S34,122,0.010767734981458488,2.1999996705679424e-07,0.00029999999242136255,False
as,b5,S34,123,0.014746728158308542,2.8999991549878407e-07,0.0003999999025836587,False
as,b5,S34,124,0.026656383618777,2.0000006847549854e-07,0.00040000007720664144,False
as,b5,S34,125,0.032624377753893895,8.000000468920947e-08,0.00020000001677544788,False
as,b5,S34,126,0.009154430550152028,3.8000008994015704e-07,0.0005000000310246833,False
as,b5,S34,127,0.010314193724314464,2.6000006398885296e-07,0.00040000007720664144,False
as,b5,S34,128,0.04064141282106903,5.099999596807186e-07,0.000699999975040555,False
as,b5,S34,129,0.028892240979896087,2.5999991701451154e-07,0.0003999999025836587,False
as,b5,S34,130,0.0031787404566348413,1.8999999913154594e-07,0.00029999999242136255,False
as,b5,S34,131,0.04611044337582098,2.0000012086242682e-08,0.00010000006295740604,False
as,b5,S34,132,0.013836820653687028,5.0000003294553704e-08,0.00020000000949949026,False
as,b5,S34,133,0.04186080295697684,2.999999804771532e-07,0.0004999999655410647,False
as,b5,S34,134,0.005526902995248747,3.000000357744337e-07,0.0005000000310246833,False
as,b5,S34,135,0.006229989826986639,5.0000019301664604e-08,0.00020000001677544788,False
as,b5,S34,136,0.07869460820615859,1.6999995503110142e-07,0.00029999998514540493,False
as,b5,S34,137,0.0504706655975258,6.000001443084813e-08,0.00020000001677544788,False
as,b5,S34,138,0.02361275048965217,8.999999108724318e-08,0.00029999998514540493,False
as,b5,S34,139,0.03291066196129759,9.999998476123729e-08,0.00029999999242136255,False
as,b5,S34,140,0.051588972795438164,1.7000006562565224e-07,0.0003000000724568963,False
as,b5,S34,141,0.0015887810908825485,1.799999690777642e-07,0.00029999999242136255,False
as,b5,S34,142,0.024492513171495374,8.999999399762917e-08,0.00020000001677544788,False
as,b5,S34,143,0.007523814462812879,1.8000000400236284e-07,0.00039999998989515007,False
as,b5,S34,144,0.018766746234192395,4.999999718274939e-07,0.000699999975040555,False
as,b5,S34,145,0.010055887395599256,3.799998891237275e-07,0.000599999912083149,False
as,b5,S34,146,0.026857762625358193,4.100000316719533e-07,0.0006000000284984708,False
as,b5,S34,147,0.009242501209283091,5.0000013480895695e-08,0.00020000001677544788,False
as,b5,S34,148,0.008546724496880416,6.100000259326837e-07,0.0005999999775667675,False
as,b5,S34,149,0.0037878158012144923,1.2999999925261378e-07,0.00029999999242136255,False
as,b5,S34,150,0.006882170230439442,1.399999521812539e-07,0.00029999999242136255,False
as,b5,S34,151,0.02610308896657443,5.29999971766957e-07,0.000699999975040555,False
as,b5,S34,152,0.0398704297110271,1.1999996192288827e-07,0.00020000001677544788,False
as,b5,S34,153,0.014040108844959832,3.9999957233678805e-08,0.00019999989308416843,False
as,b5,S34,154,0.04806563610278681,9.000001145992891e-08,0.00020000003860332072,False
as,b5,S34,155,0.03708782714114477,4.999999601859913e-08,0.00020000001677544788,False
as,b5,S34,156,0.019744133603191584,5.999999114778266e-08,0.00020000001677544788,False
as,b5,S34,157,0.028886122095053906,9.999996875413015e-08,0.0002999999560415745,False
as,b5,S34,158,0.02124465764343404,3.00000095437289e-07,0.0005000000819563866,False
as,b5,S34,159,0.05379782444017292,9.000000563915915e-08,0.00020000001677544788,False
as,b5,S34,160,0.008894035645438635,2.7000003874535293e-07,0.0005000000310246833,False
as,b5,S34,161,0.012295647318517695,8.100000289245648e-07,0.0008000000671017915,False
as,b5,S34,162,0.024603201853147766,4.999999645515351e-07,0.000699999975040555,False
as,b5,S34,163,0.01151988827697005,2.400000664545286e-07,0.00040000007720664144,False
as,b5,S34,164,0.004207977171148741,5.599998931260879e-07,0.0005999999775667675,False
as,b5,S34,165,0.026822886464897236,1.0999997989042039e-07,0.00029999998514540493,False
as,b5,S34,166,0.012553027416555779,1.399999885610339e-07,0.0002999999560415745,False
as,b5,S34,167,0.01136059931825912,1.799999690777642e-07,0.00029999999242136255,False
as,b5,S34,168,0.007475927011932981,1.700000015972188e-07,0.00029999998514540493,False
as,b5,S34,169,0.014129900736787021,3.200000827852703e-07,0.00040000007720664144,False
as,b5,S34,170,0.0028381963541651203,2.5999991264893756e-07,0.0003999999025836587,False
as,b5,S34,171,0.038068754354767406,3.299999702302754e-07,0.0004999999655410647,False
as,b5,S34,172,0.024778534282010697,1.6999992156169396e-07,0.0003999999025836587,False
as,b5,S34,173,0.02173345643301127,1.400000060233328e-07,0.00029999999242136255,False
as,b5,S34,174,0.009040745928603428,4.09999891973574e-07,0.000599999912083149,False
as,b5,S34,175,0.03480260534791069,1.1000000317348586e-07,0.00029999998514540493,False
as,b5,S34,176,0.022112773038266823,3.0000018856958946e-08,0.00010000006295740604,False
as,b5,S34,177,0.03027482646083672,1.4000001038890779e-07,0.00029999998514540493,False
as,b5,S34,178,0.015622151145213137,3.2000001293607135e-07,0.00040000002627493814,False
as,b5,S34,179,0.004608612028129755,1.9000003405614415e-07,0.0003000000724568963,False
as,b5,S34,180,0.007239866575119777,6.100000637676626e-07,0.0006000000576023012,False
as,b5,S34,181,0.01559271302666275,1.0000003860332656e-07,0.0003000000724568963,False
as,b5,S34,182,0.06768543521663378,2.0000012086242682e-08,0.00010000006295740604,False
as,b5,S34,183,0.0217651569427062,4.4999996416736467e-07,0.0005999999775667675,False
as,b5,S34,184,0.01122899409466163,4.999999601859913e-08,0.00020000001677544788,False
as,b5,S34,185,0.0040816103481993195,1.9999996079135965e-08,0.00010000003385357559,False
as,b5,S34,186,0.029091402991050928,2.0000001899898124e-07,0.00040000002627493814,False
as,b5,S34,187,0.017746640115323772,5.000001493608729e-08,0.00020000003860332072,False
as,b5,S34,188,0.008994588131274213,6.000002607238087e-08,0.00020000001677544788,False
as,b5,S34,189,0.028785176420147763,2.699999601650074e-07,0.00029999999242136255,False
as,b5,S34,190,0.032422671074840766,4.2000008791918687e-07,0.0005000000310246833,False
as,b5,S34,191,0.01717750599433566,2.200000543682904e-07,0.0003000000724568963,False
as,b5,S34,192,0.046958870553790805,2.600000814511508e-07,0.0005000000819563866,False
as,b5,S34,193,0.00770149327068475,3.39999985732141e-07,0.00040000002627493814,False
as,b5,S34,194,0.01522696163711953,2.600000057811885e-07,0.00040000002627493814,False
as,b5,S34,195,0.03583128045597641,1.2999999925261378e-07,0.00029999999242136255,False
as,b5,S34,196,0.0761251507711313,1.999998880317721e-08,9.999999747378752e-05,False
as,b5,S34,197,0.015278176139486278,5.199999155197376e-07,0.000599999912083149,False
as,b5,S34,198,0.012122628570596134,5.000000183936296e-08,0.00020000001677544788,False
as,b5,S34,199,0.0009508787984541414,1.8999999913154594e-07,0.00029999999242136255,False
asbs,b5,S124,0,0.00017229532316184759,0.0,0.0,False
asbs,b5,S124,1,0.00034367616242002443,0.0,0.0,False
asbs,b5,S124,2,0.0003317043462448055,0.0,0.0,False
asbs,b5,S124,3,0.00030960140990373477,0.0,0.0,False
asbs,b5,S124,4,0.00032977808797932085,0.0,0.0,False
asbs,b5,S124,5,0.00038615780654072297,0.0,0.0,False
asbs,b5,S124,6,0.0003105684660122279,0.0,0.0,False
asbs,b5,S124,7,0.0012211371103981036,0.0,0.0,False
asbs,b5,S124,8,0.0005631316448479992,0.0,0.0,False
asbs,b5,S124,9,0.0007507357380068243,0.0,0.0,False
asbs,b5,S124,10,0.0010733840709069682,0.0,0.0,False
asbs,b5,S124,11,0.00018113518348241087,0.0,0.0,False
asbs,b5,S124,12,0.0011510308147935574,0.0,0.0,False
asbs,b5,S124,13,0.0011136984025986293,0.0,0.0,False
asbs,b5,S124,14,0.0012876727741995637,0.0,0.0,False
asbs,b5,S124,15,0.0005910621702157642,0.0,0.0,False
asbs,b5,S124,16,0.0007540326551420548,0.0,0.0,False
asbs,b5,S124,17,0.00017135832791336726,0.0,0.0,False
asbs,b5,S124,18,0.00018840313280406917,0.0,0.0,False
asbs,b5,S124,19,0.001086893887291808,0.0,0.0,False
asbs,b5,S124,20,0.00026446409863729056,0.0,0.0,False
asbs,b5,S124,21,0.0013060062621607358,0.0,0.0,False
asbs,b5,S124,22,0.0006546384967434733,0.0,0.0,False
asbs,b5,S124,23,0.00033783791948485486,0.0,0.0,False
asbs,b5,S124,24,0.0012025672212059818,0.0,0.0,False
asbs,b5,S124,25,0.00045977290841960896,0.0,0.0,False
asbs,b5,S124,26,0.0002554586648471968,0.0,0.0,False
asbs,b5,S124,27,0.00043710786048245607,0.0,0.0,False
